day,hour,value
2022-09-14,10,2.8856633
2022-09-14,10,2.8856633
2022-09-14,11,2.8059728
2022-09-14,11,2.8059728
2022-09-14,12,2.777791
2022-09-14,12,2.777791
2022-09-14,13,2.8026352
2022-09-14,13,2.8026352
2022-09-14,14,2.8738701
2022-09-14,14,2.8738701
2022-09-14,15,2.9376106
2022-09-14,15,2.9376106
2022-09-14,16,2.992111
2022-09-14,16,2.992111
2022-09-14,17,3.0233524
2022-09-14,17,3.0233524
2022-09-14,18,3.0146348
2022-09-14,18,3.0146348
2022-09-14,19,2.986105
2022-09-14,19,2.986105
2022-09-14,20,2.9357908
2022-09-14,20,2.9357908
2022-09-14,21,2.9061737
2022-09-14,21,2.9061737
2022-09-14,22,2.971869
2022-09-14,22,2.971869
2022-09-14,23,3.2547956
2022-09-14,23,3.2547956
2022-09-15,0,3.4693792
2022-09-15,0,3.4693792
2022-09-15,1,3.628511
2022-09-15,1,3.628511
2022-09-15,2,3.7510848
2022-09-15,2,3.7510848
2022-09-15,3,3.990999
2022-09-15,3,3.990999
2022-09-15,4,4.280682
2022-09-15,4,4.280682
2022-09-15,5,4.4528904
2022-09-15,5,4.4528904
2022-09-15,6,4.4859047
2022-09-15,6,4.4859047
2022-09-15,7,4.394807
2022-09-15,7,4.394807
2022-09-15,8,4.1392603
2022-09-15,8,4.1392603
2022-09-15,9,3.6923661
2022-09-15,9,3.6923661
2022-09-15,10,3.5119653
2022-09-15,10,3.5119653
2022-09-15,11,3.5034761
2022-09-15,11,3.5034761
2022-09-15,12,3.4760046
2022-09-15,12,3.4760046
2022-09-15,13,3.4805963
2022-09-15,13,3.4805963
2022-09-15,14,3.518923
2022-09-15,14,3.518923
2022-09-15,15,3.618763
2022-09-15,15,3.618763
2022-09-15,16,3.7184434
2022-09-15,16,3.7184434
2022-09-15,17,3.7364528
2022-09-15,17,3.7364528
2022-09-15,18,3.6733668
2022-09-15,18,3.6733668
2022-09-15,19,3.561996
2022-09-15,19,3.561996
2022-09-15,20,3.4525685
2022-09-15,20,3.4525685
2022-09-15,21,3.3534791
2022-09-15,21,3.3534791
2022-09-15,22,3.368186
2022-09-15,22,3.368186
2022-09-15,23,3.622552
2022-09-15,23,3.622552
2022-09-16,0,3.806677
2022-09-16,0,3.806677
2022-09-16,1,3.9456463
