day,hour,value
2022-09-14,14,299.6357
2022-09-14,15,299.48477
2022-09-14,15,299.48477
2022-09-14,16,299.3206
2022-09-14,16,299.3206
2022-09-14,17,299.14597
2022-09-14,17,299.14597
2022-09-14,18,298.98596
2022-09-14,18,298.98596
2022-09-14,19,298.85165
2022-09-14,19,298.85165
2022-09-14,20,298.7583
2022-09-14,20,298.7583
2022-09-14,21,298.70242
2022-09-14,21,298.70242
2022-09-14,22,298.66916
2022-09-14,22,298.66916
2022-09-14,23,298.74472
2022-09-14,23,298.74472
2022-09-15,0,299.1509
2022-09-15,0,299.1509
2022-09-15,1,299.63028
2022-09-15,1,299.63028
2022-09-15,2,300.04477
2022-09-15,2,300.04477
2022-09-15,3,300.3818
2022-09-15,3,300.3818
2022-09-15,4,300.64172
2022-09-15,4,300.64172
2022-09-15,5,300.7652
2022-09-15,5,300.7652
2022-09-15,6,300.7513
2022-09-15,6,300.7513
2022-09-15,7,300.6016
2022-09-15,7,300.6016
2022-09-15,8,300.35135
2022-09-15,8,300.35135
2022-09-15,9,300.01666
2022-09-15,9,300.01666
2022-09-15,10,299.66757
2022-09-15,10,299.66757
2022-09-15,11,299.439
2022-09-15,11,299.439
2022-09-15,12,299.27853
2022-09-15,12,299.27853
2022-09-15,13,299.17053
2022-09-15,13,299.17053
2022-09-15,14,299.06937
2022-09-15,14,299.06937
2022-09-15,15,298.95166
2022-09-15,15,298.95166
2022-09-15,16,298.82587
2022-09-15,16,298.82587
2022-09-15,17,298.7153
2022-09-15,17,298.7153
2022-09-15,18,298.63538
2022-09-15,18,298.63538
2022-09-15,19,298.59027
2022-09-15,19,298.59027
2022-09-15,20,298.5715
2022-09-15,20,298.5715
2022-09-15,21,298.56482
2022-09-15,21,298.56482
2022-09-15,22,298.54156
2022-09-15,22,298.54156
2022-09-15,23,298.6057
2022-09-15,23,298.6057
2022-09-16,0,298.96747
2022-09-16,0,298.96747
2022-09-16,1,299.39917
2022-09-16,1,299.39917
2022-09-16,2,299.79208
2022-09-16,2,299.79208
2022-09-16,3,300.10565
2022-09-16,3,300.10565
2022-09-16,4,300.3394
2022-09-16,4,300.3394
2022-09-16,5,300.45978
2022-09-16,5,300.45978
2022-09-16,6,300.47632
2022-09-16,6,300.47632
2022-09-16,7,300.3865
2022-09-16,7,300.3865
2022-09-16,8,300.18768
2022-09-16,8,300.18768
2022-09-16,9,299.89587
2022-09-16,9,299.89587
2022-09-16,10,299.62134
2022-09-16,10,299.62134
2022-09-16,11,299.44046
2022-09-16,11,299.44046
2022-09-16,12,299.32092
2022-09-16,12,299.32092
2022-09-16,13,299.24133
2022-09-16,13,299.24133
2022-09-16,14,299.17593
2022-09-16,14,299.17593
2022-09-16,15,299.09622
2022-09-16,15,299.09622
2022-09-16,16,298.96402
2022-09-16,16,298.96402
2022-09-16,17,298.83627
2022-09-16,17,298.83627
2022-09-16,18,298.74084
2022-09-16,18,298.74084
2022-09-16,19,298.6765
2022-09-16,19,298.6765
2022-09-16,20,298.6423
2022-09-16,20,298.6423
2022-09-16,21,298.63486
2022-09-16,21,298.63486
2022-09-16,22,298.6413
2022-09-16,22,298.6413
2022-09-16,23,298.7481
2022-09-16,23,298.7481
2022-09-17,0,299.3053
2022-09-17,0,299.3053
2022-09-17,1,299.96567
2022-09-17,1,299.96567
2022-09-17,2,300.44125
2022-09-17,2,300.44125
2022-09-17,3,300.7973
2022-09-17,3,300.7973
2022-09-17,4,301.06516
2022-09-17,4,301.06516
2022-09-17,5,301.21994
2022-09-17,5,301.21994
2022-09-17,6,301.26578
2022-09-17,6,301.26578
2022-09-17,7,301.19925
2022-09-17,7,301.19925
2022-09-17,8,300.99924
2022-09-17,8,300.99924
2022-09-17,9,300.6569
2022-09-17,9,300.6569
2022-09-17,10,300.2985
2022-09-17,10,300.2985
2022-09-17,11,300.05777
2022-09-17,11,300.05777
2022-09-17,12,299.87946
2022-09-17,12,299.87946
2022-09-17,13,299.73956
2022-09-17,13,299.73956
2022-09-17,14,299.6112
2022-09-17,14,299.6112
2022-09-17,15,299.48132
2022-09-17,15,299.48132
2022-09-17,16,299.3154
2022-09-17,16,299.3154
2022-09-17,17,299.16037
2022-09-17,17,299.16037
2022-09-17,18,299.03476
2022-09-17,18,299.03476
2022-09-17,19,298.94537
2022-09-17,19,298.94537
2022-09-17,20,298.88895
